# data from ifeffit
# e0 =    11870.145     
# pre1 =   -200.00000     
# pre2 =   -50.000000     
# edge_step =    2.4070623     
#------------------------
#   energy     norm
  12118.771       0.99491977
  12121.650       0.99515468
  12124.850       0.99813159
  12127.731        1.0011719
  12130.936        1.0020408
  12133.819       0.99970433
  12137.027       0.99470514
  12140.235       0.99171421
  12143.445       0.99381403
  12146.337       0.99864041
  12149.551        1.0033864
  12152.765        1.0081723
  12155.981        1.0167100
  12159.200        1.0255929
  12162.421        1.0270003
  12165.642        1.0207950
  12169.189        1.0124789
  12172.415        1.0069770
  12175.643        1.0038754
  12178.872        1.0020136
  12182.426       0.99796648
  12185.658       0.99140818
  12189.218       0.98455234
  12192.452       0.98088835
  12196.016       0.97963458
  12199.579       0.97908981
  12202.822       0.97944292
  12206.390       0.98102394
  12209.961       0.98348493
  12213.534       0.98614607
  12217.107       0.98755256
  12220.686       0.98782875
  12224.263       0.98941120
  12227.845       0.99308661
  12231.427       0.99603458
  12235.013       0.99618765
  12238.927       0.99369053
  12242.516       0.98904612
  12246.108       0.98264859
  12250.029       0.97624158
  12253.625       0.97158664
  12257.550       0.96677807
  12261.152       0.96159522
  12265.081       0.95747358
  12269.016       0.95655681
  12272.623       0.95934712
  12276.561       0.96403474
  12280.502       0.96677649
  12284.445       0.96678575
  12288.391       0.96797452
  12292.338       0.97186883
  12296.289       0.97490296
  12300.243       0.97564432
  12304.198       0.97608796
  12308.158       0.97544891
  12312.119       0.97377930
  12316.084       0.97214523
  12320.380       0.96989751
  12324.349       0.96654870
  12328.652       0.96163495
  12332.627       0.95740842
  12336.604       0.95414770
  12340.915       0.95491474
  12345.229       0.95972495
  12349.215       0.96277749
  12353.536       0.96169033
  12357.859       0.95818726
  12362.187       0.95476184
  12366.183       0.95207079
  12370.515       0.94915617
  12374.851       0.94717859
  12379.189       0.94745220
  12383.532       0.94930280
  12387.876       0.95009500
  12392.560       0.94918528
  12396.911       0.94719055
  12401.265       0.94436706
  12405.621       0.94262446
  12410.317       0.94309757
  12414.682       0.94420551
  12419.049       0.94517335
  12423.755       0.94508927
  12428.129       0.94381273
  12432.842       0.94166293
  12437.560       0.93922061
  12441.942       0.93597655
  12446.666       0.93267729
  12451.395       0.93204888
  12456.125       0.93253236
  12460.522       0.93193829
  12465.261       0.93014656
  12470.003       0.92914963
  12474.748       0.92843193
  12479.498       0.92812258
  12484.250       0.92818079
  12489.007       0.92805119
  12494.107       0.92760772
  12498.871       0.92847919
  12503.640       0.92912795
  12508.411       0.92853277
  12513.527       0.92889405
  12518.307       0.92867917
  12523.432       0.92688988
  12528.220       0.92477312
  12533.352       0.92324001
  12538.146       0.92282918
  12543.288       0.92161630
  12548.090       0.91967042
  12553.239       0.91664524
  12558.393       0.91471803
  12563.551       0.91355171
  12568.713       0.91203623
  12573.536       0.91051078
  12578.707       0.90951394
  12583.881       0.90887943
  12589.061       0.90819519
  12594.244       0.90821518
  12599.432       0.90969708
  12604.972       0.91054125
  12610.168       0.91012459
  12615.369       0.90896465
  12620.574       0.90777212
  12625.784       0.90662441
  12631.348       0.90554056
  12636.566       0.90486481
  12642.137       0.90326650
  12647.364       0.90112482
  12652.945       0.89868931
  12658.184       0.89636175
  12663.774       0.89479760
  12669.020       0.89438344
  12674.620       0.89396957
  12680.228       0.89332723
  12685.837       0.89273240
  12691.102       0.89260084
  12696.722       0.89268908
  12702.349       0.89220220
  12707.979       0.89122433
  12713.613       0.89074895
  12719.255       0.89089094
  12724.901       0.89087070
  12730.551       0.89040907
  12736.208       0.88944336
  12741.868       0.88764641
  12747.889       0.88536686
  12753.562       0.88382953
  12759.237       0.88285545
  12764.919       0.88147991
  12770.962       0.87998488
  12776.654       0.87916512
  12782.351       0.87852438
  12788.410       0.87732642
  12794.119       0.87619071
  12800.189       0.87534595
  12806.266       0.87502452
  12811.989       0.87464588
  12818.077       0.87398718
  12824.170       0.87287519
  12829.910       0.87207549
  12836.016       0.87143708
  12842.127       0.87065490
  12848.244       0.86944616
  12854.366       0.86828143
  12860.495       0.86742897
  12866.269       0.86685607
  12872.408       0.86609160
  12878.555       0.86504631
  12885.069       0.86384259
