# Athena data file -- Athena version 0.8.056
# Saving Ni_Fe75Ni5Si20 as normalized mu(E)
# .  Element=Ni   Edge=K
# Background parameters
# .  E0=8335.000  Eshift=0.000  Rbkg=1.000
# .  Standard=0: None
# .  Kweight=1.0  Edge step=0.968
# .  Fixed step=no    Flatten=yes
# .  Pre-edge range: [ -96.531 : -30.000 ]
# .  Pre-edge line: 0.094919 + 3.7157e-05 * E
# .  Normalization range: [ 150.000 : 537.399 ]
# .  Post-edge polynomial: 1.6246 + -0.00010955 * E + 9.5167e-09 * E^2
# .  Spline range: [ 0.000 : 637.366 ]   Clamps: None/Strong
# Foreward FT parameters
# .  Kweight=0   Window=kaiser-bessel   Phase correction=no
# .  k-range: [ 2.000 : 11.000 ]   dk=4.00
# Backward FT parameters
# .  R-range: [ 1.000 : 3.000 ]
# .  dR=0.00   Window=kaiser-bessel
# Plotting parameters
# .  Multiplier=1   Y-offset=0.000
# .
# Merge in e space of:
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.003
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.004
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.005
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.006
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.007
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.008
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.009
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.010
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.011
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.012
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.013
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.014
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.015
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.017
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.018
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.019
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5si20_RT.020
#------------------------
#  energy norm bkg_norm der_norm stddev
  8232.9960       0.26956469E-02   0.26955214E-02  -0.84978278E-03
  8237.9940      -0.15515672E-02  -0.15516928E-02  -0.20493365E-03
  8242.9710       0.65143388E-03   0.65130824E-03   0.22045574E-03
  8248.0110       0.65673788E-03   0.65661218E-03   0.71148537E-04
  8252.9990       0.13649114E-02   0.13647856E-02  -0.74172063E-04
  8257.9640      -0.81496627E-04  -0.81622448E-04  -0.17979496E-03
  8262.9930      -0.43195936E-03  -0.43208525E-03  -0.20758222E-04
  8268.0000      -0.28982613E-03  -0.28995208E-03   0.69835674E-04
  8273.0130       0.26779406E-03   0.26766805E-03  -0.25730711E-04
  8278.0030      -0.54721042E-03  -0.54733649E-03  -0.10590160E-04
  8282.9990       0.16204072E-03   0.16191459E-03   0.62323797E-04
  8288.0020       0.75965200E-04   0.75839004E-04  -0.73129445E-04
  8293.0100      -0.57005812E-03  -0.57018437E-03  -0.98079445E-04
  8297.9950      -0.90414264E-03  -0.90426896E-03   0.17661992E-03
  8303.0170       0.11973774E-02   0.11972510E-02   0.27748421E-03
  8308.0140       0.18759715E-02   0.18758451E-02   0.18335608E-03
  8313.0180       0.30311214E-02   0.30309949E-02   0.40087875E-03
  8313.4920       0.40719852E-02   0.40718587E-02   0.19589947E-02
  8313.9950       0.49450592E-02   0.49449326E-02   0.81752047E-03
  8314.5000       0.48960458E-02   0.48959193E-02   0.40675047E-03
  8315.0040       0.53554704E-02   0.53553438E-02   0.85670255E-03
  8315.5070       0.57587452E-02   0.57586187E-02  -0.19521687E-03
  8316.0120       0.51586918E-02   0.51585652E-02  -0.71830651E-03
  8316.5150       0.50346923E-02   0.50345658E-02   0.10589955E-02
  8317.0200       0.62261592E-02   0.62260326E-02   0.63464952E-03
  8317.4950       0.56566488E-02   0.56565222E-02   0.35248109E-03
  8317.9980       0.65708857E-02   0.65707591E-02   0.15156900E-02
  8318.5030       0.71844642E-02   0.71843377E-02  -0.25884807E-03
  8319.0070       0.63097080E-02   0.63095814E-02   0.22439914E-04
  8319.5120       0.72071061E-02   0.72069795E-02   0.11725084E-02
  8320.0170       0.74939414E-02   0.74938148E-02   0.12169098E-02
  8320.5210       0.84349680E-02   0.84348414E-02   0.22810184E-02
  8320.9960       0.97270584E-02   0.97269318E-02   0.11401199E-02
  8321.5000       0.95511453E-02   0.95510187E-02   0.45534936E-02
  8322.0050       0.14321533E-01   0.14321407E-01   0.74676719E-03
  8322.5100       0.10305380E-01   0.10305254E-01  -0.36529368E-02
  8323.0150       0.10632067E-01   0.10631941E-01   0.94457613E-03
  8323.5200       0.11259402E-01   0.11259275E-01   0.14770116E-02
  8323.9950       0.12079539E-01   0.12079412E-01   0.77016992E-03
  8324.5000       0.12014168E-01   0.12014042E-01   0.40382059E-03
  8325.0050       0.12487397E-01   0.12487271E-01   0.58905671E-04
