# Athena data file -- Athena version 0.8.056
# Saving Ni_Fe75Ni5S20 as normalized mu(E)
# .  Element=Er   Edge=L3
# Background parameters
# .  E0=8335.000  Eshift=0.000  Rbkg=1.000
# .  Standard=0: None
# .  Kweight=1.0  Edge step=0.651
# .  Fixed step=no    Flatten=yes
# .  Pre-edge range: [ -105.157 : -30.000 ]
# .  Pre-edge line: 0.69677 + -4.4492e-05 * E
# .  Normalization range: [ 150.000 : 860.389 ]
# .  Post-edge polynomial: 5.04 + -0.001001 * E + 6.1612e-08 * E^2
# .  Spline range: [ 0.000 : 960.417 ]   Clamps: None/Strong
# Foreward FT parameters
# .  Kweight=0   Window=kaiser-bessel   Phase correction=no
# .  k-range: [ 2.000 : 11.000 ]   dk=4.00
# Backward FT parameters
# .  R-range: [ 1.000 : 3.000 ]
# .  dR=0.00   Window=kaiser-bessel
# Plotting parameters
# .  Multiplier=1   Y-offset=0.000
# .
# Merge in e space of:
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5s20_RT.001
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5s20_RT.002
# ** C:/Hong/XAFS_200510_FeNiSSi_Analysis/Data/ni_xafs_fe75ni5s20_RT.003
#------------------------
#  energy norm bkg_norm der_norm stddev
  8336.0150       0.25065041       0.19369066E-01   0.31910483E-01
  8336.4920       0.26689659       0.10152338       0.30062223E-01
  8336.9980       0.28009475       0.18276931       0.31859008E-01
  8337.5050       0.29905958       0.25830240       0.33400129E-01
  8338.0110       0.31381880       0.32805044       0.38109945E-01
  8338.5190       0.33759258       0.39263741       0.45018050E-01
  8338.9960       0.35805416       0.44852717       0.51194098E-01
  8339.5020       0.38780909       0.50299509       0.58424873E-01
  8340.0100       0.41718621       0.55290959       0.61825389E-01
  8340.5180       0.45051259       0.59827373       0.64999652E-01
  8340.9940       0.48103819       0.63685348       0.65605951E-01
  8341.5020       0.51496108       0.67405227       0.64106715E-01
  8342.0080       0.54593124       0.70724666       0.69214093E-01
  8342.5160       0.58503291       0.73692636       0.77012205E-01
  8342.9930       0.62168010       0.76167252       0.64087492E-01
  8343.5010       0.64805084       0.78491824       0.55453841E-01
  8344.0090       0.67790945       0.80518084       0.68689076E-01
  8344.5160       0.71765850       0.82265649       0.61600132E-01
  8344.9940       0.73847704       0.83682297       0.55145877E-01
  8345.5010       0.77186856       0.84961526       0.66797343E-01
  8346.0090       0.80616431       0.86034975       0.69880421E-01
  8346.5180       0.84282460       0.86924287       0.65898710E-01
  8346.9950       0.87103142       0.87608842       0.61599472E-01
  8347.5030       0.90339108       0.88201199       0.70737613E-01
  8348.0110       0.94278831       0.88674911       0.59153475E-01
  8348.5190       0.96337838       0.89052784       0.46513173E-01
  8348.9960       0.98849450       0.89340691       0.43904519E-01
  8349.5050        1.0065588       0.89598185       0.29499377E-01
  8350.0140        1.0184117       0.89826799       0.26071468E-01
  8350.4920        1.0321815       0.90032909       0.27664354E-01
  8351.0010        1.0456066       0.90247627       0.16788925E-01
  8351.5080        1.0491259       0.90456680       0.50703743E-03
  8352.0180        1.0460088       0.90662171      -0.43213713E-02
  8352.4950        1.0447505       0.90850061      -0.78320215E-02
  8353.0040        1.0381763       0.91046022      -0.18415454E-01
  8353.5140        1.0258712       0.91237731      -0.24014658E-01
  8353.9920        1.0143393       0.91413247      -0.28195386E-01
  8354.5010       0.99793187       0.91595773      -0.30704920E-01
  8355.0090       0.98299841       0.91773498      -0.20782457E-01
  8355.5480       0.97605519       0.91957281      -0.22056821E-01
  8355.9980       0.96107318       0.92106990      -0.25140917E-01
  8356.5070       0.95183729       0.92272293      -0.17767333E-01
  8357.0170       0.94285367       0.92433681      -0.16914072E-01
  8357.4950       0.93501499       0.92581141      -0.13097208E-01
  8358.0050       0.92980234       0.92734471      -0.85149332E-02
  8358.5150       0.92621476       0.92883728      -0.77973724E-02
  8358.9930       0.92198705       0.93019972      -0.11271612E-01
  8359.5030       0.91496684       0.93161501      -0.53308114E-02
  8360.0120       0.91643978       0.93298861      -0.13003100E-02
  8360.4920       0.91356896       0.93424883       0.18082191E-02
  8361.0010       0.91811614       0.93554853       0.63954672E-02
  8361.5110       0.91997048       0.93681347       0.81859917E-02
  8362.0210       0.92635018       0.93804167       0.21576869E-02
  8362.5010       0.92199422       0.93916456      -0.72637690E-03
  8363.0110       0.92551861       0.94032306      -0.32484968E-03
  8364.0610       0.92131003       0.94259851      -0.61110047E-03
  8365.2000       0.92393160       0.94490472      -0.53733213E-03
  8366.3120       0.91984365       0.94699954       0.21665221E-02
  8367.4220       0.92849160       0.94894221       0.46082967E-02
  8368.6240       0.93023324       0.95088564       0.23093833E-02
  8369.7950       0.93369948       0.95262575       0.30270483E-02
  8370.9680       0.93705914       0.95422436       0.19192753E-02
  8372.1690       0.93798236       0.95571867       0.33362331E-02
  8373.2820       0.94451212       0.95698135       0.50760083E-02
  8374.6660       0.95036835       0.95839690       0.25736374E-02
  8375.9300       0.95102026       0.95954917       0.27887645E-03
  8377.2530       0.95078936       0.96062141       0.97988746E-06
  8378.5490       0.95071802       0.96154866       0.41074405E-03
  8379.7520       0.95152437       0.96230872       0.46135932E-02
  8381.2590       0.96290410       0.96313601       0.31787037E-02
  8382.6150       0.96028967       0.96377325       0.13836721E-02
  8383.9710       0.96633824       0.96432028       0.89160568E-03
  8385.4180       0.96245903       0.96481681      -0.15272591E-02
  8386.8060       0.96167415       0.96522052      -0.35282273E-03
  8388.2560       0.96112228       0.96557919       0.20150560E-02
  8389.7340       0.96722736       0.96589208       0.10658576E-02
  8391.2440       0.96395224       0.96617136      -0.19354463E-02
  8392.7550       0.96102078       0.96642495      -0.99305517E-04
  8394.2660       0.96329156       0.96666773       0.10164155E-02
  8395.7770       0.96373095       0.96691457      -0.25998064E-02
  8397.3800       0.95482240       0.96718987      -0.24790453E-02
  8398.9540       0.95547318       0.96747369      -0.19057043E-02
  8400.5270       0.94844597       0.96777023      -0.74029919E-03
  8402.1920       0.95268495       0.96809761       0.39879577E-03
  8403.7990       0.94935460       0.96842625       0.13494981E-02
  8405.4650       0.95670448       0.96877954       0.29917790E-02
  8407.1320       0.95892050       0.96914529       0.33015725E-02
  8408.8610       0.96750216       0.96953699       0.48231383E-02
  8410.5610       0.97503946       0.96993377       0.49993204E-02
  8412.2900       0.98422413       0.97034855       0.54604006E-02
  8414.0210       0.99350682       0.97077453       0.44834599E-02
  8415.8130       0.99958481       0.97122613       0.21459558E-03
  8417.6060       0.99383275       0.97168810      -0.19018921E-02
  8419.4310       0.99225505       0.97216798      -0.19371391E-02
  8421.2560       0.98630826       0.97265687      -0.43946958E-02
  8423.1120       0.97561910       0.97316253      -0.48035226E-02
  8424.9700       0.96800350       0.97367652      -0.47194087E-02
  8426.8590       0.95746555       0.97420626      -0.31257356E-02
  8428.7780       0.95562176       0.97475098       0.15849748E-02
  8430.7000       0.96306895       0.97530231       0.59223355E-02
  8432.6510       0.97806903       0.97586698       0.82561801E-02
  8434.6050       0.99481392       0.97643667       0.10237579E-01
  8436.5900        1.0178937       0.97701871       0.10254161E-01
  8438.5760        1.0350264       0.97760345       0.57308987E-02
  8440.6230        1.0404902       0.97820764       0.28995161E-03
  8442.6730        1.0356884       0.97881321      -0.39360243E-02
  8444.7220        1.0238286       0.97941790      -0.75034757E-02
  8446.8040        1.0041580       0.98003067      -0.10076647E-01
  8448.9160       0.98102383       0.98064943      -0.10094936E-01
  8451.0000       0.96125445       0.98125607      -0.94894085E-02
  8453.1460       0.94033227       0.98187550      -0.69857034E-02
  8455.2930       0.93070353       0.98248870      -0.34225406E-02
  8457.4720       0.92495899       0.98310313      -0.24165524E-02
  8459.6840       0.91951474       0.98371741       0.15021024E-02
  8461.8950       0.93101903       0.98432059       0.48904354E-02
  8464.1070       0.94055953       0.98491188       0.48529831E-02
  8466.3840       0.95220782       0.98550646       0.59555500E-02
  8468.6300       0.96689381       0.98607754       0.68097850E-02
  8470.9390       0.98261747       0.98664723       0.26043630E-02
  8473.2500       0.97830636       0.98719888      -0.86500463E-03
  8475.5620       0.97799653       0.98773244      -0.76481171E-04
  8477.9060       0.97732175       0.98825502       0.14596480E-02
  8480.2810       0.98424550       0.98876601       0.29234146E-02
  8482.6600       0.99057369       0.98925957       0.33584258E-02
  8485.0680       0.99966966       0.98974090       0.41399387E-02
  8487.5110        1.0099930       0.99021084       0.31560960E-02
  8489.9540        1.0144197       0.99066269       0.26806613E-02
  8492.3990        1.0224229       0.99109720       0.36815794E-02
  8494.8770        1.0318639       0.99151990       0.25607396E-02
  8497.3880        1.0345067       0.99193053       0.85257046E-03
  8499.9290        1.0354683       0.99232837       0.29236026E-03
  8502.4420        1.0352788       0.99270477      -0.76792251E-03
  8505.0190        1.0308465       0.99307360      -0.13963020E-02
  8507.5970        1.0273563       0.99342566      -0.18766101E-02
  8510.1770        1.0204395       0.99376155      -0.34954074E-02
