#
   .50      0.0000
   .50      1.3500


  4.50      0.00000
  4.50      3.30000

  0.00       .835786
  1.10       .835786

  0.0       3.664214
  4.0       3.664214


 -0.05      2.250000
  0.05      2.250000


  2.50     -0.05
  2.50      0.05


#
