# data: k, chik, win, fit_k, fit_chik, path1, path2
#------------------------
#   k         chik       win       fk         sum   p1 p2
  2.8500000      -0.87880690       0.45376919        2.8500000      -0.89883210       -2.2942140       -2.1046181
  2.9000000      -0.91670194       0.46155005        2.9000000      -0.90755466       -2.2621612       -2.1453934
  2.9500000      -0.93019526       0.46934748        2.9500000      -0.89085888       -2.2121498       -2.1787090
  3.0000000      -0.91441062       0.47715957        3.0000000      -0.85293438       -2.1468618       -2.2060726
  3.0500000      -0.87282152       0.48498439        3.0500000      -0.78820177       -2.0673903       -2.2208114
  3.1000000      -0.82427416       0.49282002        3.1000000      -0.69588537       -1.9755177       -2.2203677
  3.1500000      -0.76392441       0.50066451        3.1500000      -0.57690468       -1.8727229       -2.2041818
  3.2000000      -0.69025886       0.50851590        3.2000000      -0.43431406       -1.7590236       -2.1752905
  3.2500000      -0.58757121       0.51637220        3.2500000      -0.27002424       -1.6399686       -2.1300556
  3.3000000      -0.40081242       0.52423143        3.3000000      -0.88566027E-01   -1.5183824       -2.0701837
  3.3500000      -0.10539049       0.53209160        3.3500000       0.10380422       -1.3972730       -1.9989227
  3.4000000       0.23718711       0.53995068        3.4000000       0.29813201       -1.2807095       -1.9211585
  3.4500000       0.55923971       0.54780667        3.4500000       0.49039938       -1.1703779       -1.8392227
  3.5000000       0.86036378       0.55565752        3.5000000       0.67262100       -1.0687696       -1.7586094
  3.5500000        1.1207981       0.56350120        3.5500000       0.83672953      -0.97806227       -1.6852082
  3.6000000        1.3017408       0.57133566        3.6000000       0.97677749      -0.89893098       -1.6242915
  3.6500000        1.4184748       0.57915885        3.6500000        1.0831865      -0.83514719       -1.5816663
  3.7000000        1.4667914       0.58696871        3.7000000        1.1499336      -0.78803109       -1.5620353
  3.7500000        1.4252276       0.59476317        3.7500000        1.1726675      -0.75845694       -1.5688756
  3.8000000        1.2861185       0.60254015        3.8000000        1.1486065      -0.74710543       -1.6042880
  3.8500000        1.0753122       0.61029758        3.8500000        1.0791272      -0.75321518       -1.6676577
  3.9000000       0.83652210       0.61803338        3.9000000       0.96661569      -0.77627782       -1.7571065
  3.9500000       0.60241421       0.62574547        3.9500000       0.81576189      -0.81537080       -1.8688673
  4.0000000       0.38804149       0.63343177        4.0000000       0.63294806      -0.86904317       -1.9980088
  4.0500000       0.21349786       0.64109018        4.0500000       0.42745880      -0.93593694       -2.1366043
  4.1000000       0.25294849E-01   0.64871862        4.1000000       0.20955676       -1.0140994       -2.2763439
  4.1500000      -0.17092096       0.65631501        4.1500000      -0.96593429E-02   -1.1013135       -2.4083458
  4.2000000      -0.36008804       0.66387725        4.2000000      -0.21819732       -1.1948553       -2.5233421
  4.2500000      -0.53343531       0.67140328        4.2500000      -0.40478414       -1.2930030       -2.6117812
  4.3000000      -0.66232201       0.67889100        4.3000000      -0.55968756       -1.3932653       -2.6664222
  4.3500000      -0.72283973       0.68633834        4.3500000      -0.67499269       -1.4930866       -2.6819061
  4.4000000      -0.70566000       0.69374323        4.4000000      -0.74302375       -1.5904164       -2.6526073
  4.4500000      -0.61862673       0.70110360        4.4500000      -0.76308401       -1.6826780       -2.5804060
  4.5000000      -0.49216817       0.70841739        4.5000000      -0.73621449       -1.7676217       -2.4685928
  4.5500000      -0.36483297       0.71568255        4.5500000      -0.66602859       -1.8433163       -2.3227123
  4.6000000      -0.27491810       0.72289702        4.6000000      -0.55817452       -1.9094509       -2.1487237
  4.6500000      -0.24738938       0.73005877        4.6500000      -0.42291414       -1.9639290       -1.9589852
  4.7000000      -0.26254204       0.73716578        4.7000000      -0.27128379       -2.0054412       -1.7658426
  4.7500000      -0.27874380       0.74421601        4.7500000      -0.11505242       -2.0333327       -1.5817197
  4.8000000      -0.26219760       0.75120746        4.8000000       0.30485237E-01   -2.0483973       -1.4211175
  4.8500000      -0.20015555       0.75813813        4.8500000       0.15553629       -2.0501436       -1.2943201
  4.9000000      -0.79866883E-01   0.76500604        4.9000000       0.25174312       -2.0386799       -1.2095770
  4.9500000       0.89307072E-01   0.77180921        4.9500000       0.31215483       -2.0147325       -1.1731127
  5.0000000       0.28452600       0.77854569        5.0000000       0.33021807       -1.9800103       -1.1897716
  5.0500000       0.44846799       0.78521352        5.0500000       0.30544022       -1.9350838       -1.2594760
  5.1000000       0.51618804       0.79181078        5.1000000       0.24079984       -1.8811923       -1.3780079
  5.1500000       0.46345170       0.79833555        5.1500000       0.14172606       -1.8200376       -1.5382363
  5.2000000       0.30595149       0.80478595        5.2000000       0.15344484E-01   -1.7532979       -1.7313576
  5.2500000       0.72913424E-01   0.81116009        5.2500000      -0.12691901       -1.6825444       -1.9443746
  5.3000000      -0.20668030       0.81745610        5.3000000      -0.27268307       -1.6097688       -2.1629143
  5.3500000      -0.50638389       0.82367214        5.3500000      -0.40952336       -1.5369681       -2.3725552
  5.4000000      -0.79378480       0.82980639        5.4000000      -0.52510953       -1.4660630       -2.5590465
  5.4500000      -0.98869051       0.83585705        5.4500000      -0.60779819       -1.3986726       -2.7091256
  5.5000000       -1.0306545       0.84182233        5.5000000      -0.64910188       -1.3364221       -2.8126798
  5.5500000      -0.83301209       0.84770049        5.5500000      -0.64351633       -1.2807693       -2.8627470
  5.6000000      -0.57141790       0.85348977        5.6000000      -0.58724827       -1.2320823       -2.8551660
  5.6500000      -0.21706814       0.85918847        5.6500000      -0.48211486       -1.1917785       -2.7903363
  5.7000000       0.11688350       0.86479489        5.7000000      -0.33410933       -1.1610425       -2.6730668
  5.7500000       0.33822871       0.87030738        5.7500000      -0.15177245       -1.1403357       -2.5114367
  5.8000000       0.43250921       0.87572428        5.8000000       0.55263321E-01   -1.1292409       -2.3154958
  5.8500000       0.43180807       0.88104398        5.8500000       0.27330799       -1.1279728       -2.0987192
  5.9000000       0.39992603       0.88626490        5.9000000       0.48701307       -1.1364977       -1.8764892
  5.9500000       0.39350566       0.89138547        5.9500000       0.68180482       -1.1541809       -1.6640143
  6.0000000       0.44871923       0.89640416        6.0000000       0.84503596       -1.1796886       -1.4752754
  6.0500000       0.56113283       0.90131947        6.0500000       0.96325784       -1.2125425       -1.3241997
  6.1000000       0.69628033       0.90612991        6.1000000        1.0267446       -1.2518878       -1.2213676
  6.1500000       0.81375056       0.91083404        6.1500000        1.0302996       -1.2963502       -1.1733501
  6.2000000       0.90499884       0.91543045        6.2000000       0.97274862       -1.3444561       -1.1827953
  6.2500000       0.94480883       0.91991774        6.2500000       0.85702858       -1.3946809       -1.2482905
  6.3000000       0.90591492       0.92429457        6.3000000       0.68998572       -1.4454984       -1.3645158
  6.3500000       0.79368341       0.92855960        6.3500000       0.48189816       -1.4954273       -1.5226746
  6.4000000       0.60501864       0.93271156        6.4000000       0.24576012       -1.5430752       -1.7111647
  6.4500000       0.33199383       0.93674917        6.4500000      -0.36192106E-02   -1.5871788       -1.9164404
  6.5000000       0.13764390E-01   0.94067122        6.5000000      -0.25274602       -1.6274973       -2.1252487
  6.5500000      -0.34517823       0.94447651        6.5500000      -0.48510334       -1.6630731       -2.3220302
  6.6000000      -0.69646220       0.94816389        6.6000000      -0.68453123       -1.6925078       -2.4920235
  6.6500000       -1.0099692       0.95173223        6.6500000      -0.83895135       -1.7151968       -2.6237545
  6.7000000       -1.2011151       0.95518045        6.7000000      -0.93950097       -1.7307662       -2.7087348
  6.7500000       -1.2653787       0.95850750        6.7500000      -0.98108271       -1.7390748       -2.7420079
  6.8000000       -1.2200368       0.96171235        6.8000000      -0.96263717       -1.7402096       -2.7224275
  6.8500000       -1.0463212       0.96479404        6.8500000      -0.88712477       -1.7344737       -2.6526511
  6.9000000      -0.79352392       0.96775163        6.9000000      -0.76122457       -1.7223673       -2.5388573
  6.9500000      -0.51716767       0.97058419        6.9500000      -0.59477819       -1.7045637       -2.3902145
  7.0000000      -0.23208370       0.97329088        7.0000000      -0.39981585       -1.6823520       -2.2174638
  7.0500000       0.27037748E-01   0.97587085        7.0500000      -0.19006736       -1.6563068       -2.0337606
  7.1000000       0.22201321       0.97832333        7.1000000       0.19912602E-01   -1.6268910       -1.8531964
  7.1500000       0.37467014       0.98064755        7.1500000       0.21627559       -1.5951264       -1.6885980
  7.2000000       0.47463007       0.98284280        7.2000000       0.38668760       -1.5620637       -1.5512487
  7.2500000       0.54118087       0.98490841        7.2500000       0.52113861       -1.5287487       -1.4501126
  7.3000000       0.57299897       0.98684375        7.3000000       0.61255625       -1.4961889       -1.3912548
  7.3500000       0.56945020       0.98864822        7.3500000       0.65718518       -1.4653234       -1.3774914
  7.4000000       0.53509454       0.99032126        7.4000000       0.65471319       -1.4369962       -1.4082906
  7.4500000       0.47080947       0.99186236        7.4500000       0.60814362       -1.4119333       -1.4799231
  7.5000000       0.37784712       0.99327105        7.5000000       0.52345691       -1.3902944       -1.5862487
  7.5500000       0.26675762       0.99454689        7.5500000       0.40899151       -1.3724096       -1.7185989
  7.6000000       0.13930185       0.99568948        7.6000000       0.27485523       -1.3590322       -1.8661125
  7.6500000       0.18901602E-01   0.99669849        7.6500000       0.13207330       -1.3503746       -2.0175522
  7.7000000      -0.75983965E-01   0.99757359        7.7000000      -0.83136366E-02   -1.3464942       -2.1618194
  7.7500000      -0.13343716       0.99831452        7.7500000      -0.13606620       -1.3472986       -2.2887676
  7.8000000      -0.14594000       0.99892104        7.8000000      -0.24246606       -1.3525541       -2.3899120
  7.8500000      -0.14811796       0.99939298        7.8500000      -0.32088870       -1.3618996       -2.4589891
  7.9000000      -0.17027261       0.99973018        7.9000000      -0.36719270       -1.3748634       -2.4923293
  7.9500000      -0.21299175       0.99993254        7.9500000      -0.37990412       -1.3908828       -2.4890213
  8.0000000      -0.25785279        1.0000000        8.0000000      -0.36012860       -1.4092254       -2.4509032
  8.0500000      -0.29328534       0.99993254        8.0500000      -0.31139272       -1.4293406       -2.3820521
  8.1000000      -0.30842432       0.99973018        8.1000000      -0.23938656       -1.4506988       -2.2886878
  8.1500000      -0.26024577       0.99939298        8.1500000      -0.15126569       -1.4725956       -2.1786701
  8.2000000      -0.21296980       0.99892104        8.2000000      -0.55077035E-01   -1.4943398       -2.0607372
  8.2500000      -0.13226463       0.99831452        8.2500000       0.40905477E-01   -1.5152746       -1.9438199
  8.3000000      -0.42954405E-01   0.99757359        8.3000000       0.12883152       -1.5347969       -1.8363716
  8.3500000       0.10089386       0.99669849        8.3500000       0.20186205       -1.5523746       -1.7457634
  8.4000000       0.22106484       0.99568948        8.4000000       0.25465188       -1.5675599       -1.6777882
  8.4500000       0.31524312       0.99454689        8.4500000       0.28369478       -1.5800005       -1.6363047
  8.5000000       0.38312799       0.99327105        8.5000000       0.28759641       -1.5895725       -1.6228311
  8.5500000       0.40324101       0.99186236        8.5500000       0.26685288       -1.5961537       -1.6369934
  8.6000000       0.36511007       0.99032126        8.6000000       0.22375629       -1.5995185       -1.6767253
  8.6500000       0.28571838       0.98864822        8.6500000       0.16239875       -1.5997082       -1.7378931
  8.7000000       0.16474221       0.98684375        8.7000000       0.88153093E-01   -1.5968627       -1.8149843
  8.7500000       0.25505155E-01   0.98490841        8.7500000       0.72055453E-02   -1.5912112       -1.9015833
  8.8000000      -0.13843350       0.98284280        8.8000000      -0.73953728E-01   -1.5830612       -1.9908926
  8.8500000      -0.26756534       0.98064755        8.8500000      -0.14904119       -1.5727846       -2.0762566
  8.9000000      -0.33615591       0.97832333        8.9000000      -0.21245238       -1.5608031       -2.1516493
  8.9500000      -0.37482594       0.97587085        8.9500000      -0.25966178       -1.5475721       -2.2120897
  9.0000000      -0.37324457       0.97329088        9.0000000      -0.28771500       -1.5335118       -2.2542032
  9.0500000      -0.16184982       0.97058419        9.0500000      -0.29498363       -1.5190484       -2.2759353
  9.1000000      -0.18792809       0.96775163        9.1000000      -0.28110644       -1.5047179       -2.2763885
  9.1500000      -0.28934595       0.96479404        9.1500000      -0.24760486       -1.4909685       -2.2566363
  9.2000000      -0.23081419       0.96171235        9.2000000      -0.19740457       -1.4782073       -2.2191973
  9.2500000      -0.16245713       0.95850750        9.2500000      -0.13456023       -1.4667889       -2.1677713
  9.3000000      -0.79927324E-01   0.95518045        9.3000000      -0.63907012E-01   -1.4570067       -2.1069003
  9.3500000       0.18052503E-01   0.95173223        9.3500000       0.93310851E-02   -1.4490860       -2.0415829
  9.4000000       0.12255473       0.94816389        9.4000000       0.79944387E-01   -1.4431800       -1.9768756
  9.4500000       0.22620176       0.94447651        9.4500000       0.14312093       -1.4393687       -1.9175104
  9.5000000       0.30501365       0.94067122        9.5000000       0.19494441       -1.4376312       -1.8674244
  9.5500000       0.35555885       0.93674917        9.5500000       0.23241367       -1.4379183       -1.8296680
  9.6000000       0.37593986       0.93271156        9.6000000       0.25330496       -1.4401632       -1.8065318
  9.6500000       0.37294196       0.92855960        9.6500000       0.25690031       -1.4441855       -1.7989141
  9.7000000       0.35370717       0.92429457        9.7000000       0.24374001       -1.4497560       -1.8065040
  9.7500000       0.27553843       0.91991774        9.7500000       0.21552138       -1.4566066       -1.8278720
  9.8000000       0.15527004       0.91543045        9.8000000       0.17491701       -1.4644418       -1.8606412
  9.8500000       0.37857051E-01   0.91083404        9.8500000       0.12533029       -1.4729501       -1.9017196
  9.9000000      -0.78335263E-01   0.90612991        9.9000000       0.70610009E-01   -1.4818154       -1.9475746
  9.9500000      -0.15376507       0.90131947        9.9500000       0.14747684E-01   -1.4907277       -1.9945246
  10.000000      -0.19379925       0.89640416        10.000000      -0.38548784E-01   -1.4994280       -2.0391208
  10.050000      -0.20565540       0.89138547        10.050000      -0.86080582E-01   -1.5077074       -2.0783732
  10.100000      -0.18090234       0.88626490        10.100000      -0.12484007       -1.5152788       -2.1095613
  10.150000      -0.16244395       0.88104398        10.150000      -0.15275578       -1.5219312       -2.1308245
  10.200000      -0.14725343       0.87572428        10.200000      -0.16865163       -1.5274962       -2.1411555
  10.250000      -0.13017086       0.87030738        10.250000      -0.17227740       -1.5318507       -2.1404267
  10.300000      -0.12842614       0.86479489        10.300000      -0.16426883       -1.5349197       -2.1293491
  10.350000      -0.12330422       0.85918847        10.350000      -0.14604444       -1.5366753       -2.1093692
  10.400000      -0.11311577       0.85348977        10.400000      -0.11965074       -1.5371353       -2.0825154
  10.450000      -0.96431876E-01   0.84770049        10.450000      -0.87570631E-01   -1.5363604       -2.0512102
  10.500000      -0.60417569E-01   0.84182233        10.500000      -0.52511731E-01   -1.5344492       -2.0180626
  10.550000      -0.95703429E-01   0.83585705        10.550000      -0.17191902E-01   -1.5315327       -1.9856592
  10.600000      -0.10145838       0.82980639        10.600000       0.15861599E-01   -1.5277683       -1.9563701
  10.650000       0.67925381E-01   0.82367214        10.650000       0.44485041E-01   -1.5233325       -1.9321825
  10.700000       0.90546594E-01   0.81745610        10.700000       0.67011916E-01   -1.5184137       -1.9145743
  10.750000       0.13883258       0.81116009        10.750000       0.82359873E-01   -1.5132056       -1.9044346
  10.800000       0.18337842       0.80478595        10.800000       0.90067421E-01   -1.5078992       -1.9020334
  10.850000       0.18018416       0.79833555        10.850000       0.90281025E-01   -1.5026774       -1.9070416
  10.900000       0.15716941       0.79181078        10.900000       0.83697018E-01   -1.4977086       -1.9185944
  10.950000       0.12484723       0.78521352        10.950000       0.71465903E-01   -1.4931420       -1.9353921
  11.000000       0.90357693E-01   0.77854569        11.000000       0.55103027E-01   -1.4890526       -1.9558444
  11.050000       0.53968796E-01   0.77180921        11.050000       0.36219564E-01   -1.4854698       -1.9783106
  11.100000       0.18316885E-01   0.76500604        11.100000       0.16443535E-01   -1.4825685       -2.0009880
  11.150000       0.70840389E-02   0.75813813        11.150000      -0.25530223E-02   -1.4804100       -2.0221430
  11.200000      -0.55889332E-02   0.75120746        11.200000      -0.19295308E-01   -1.4790269       -2.0402684
  11.250000      -0.41877204E-01   0.74421601        11.250000      -0.32607713E-01   -1.4784236       -2.0541841
  11.300000      -0.59389257E-01   0.73716578        11.300000      -0.41684983E-01   -1.4785771       -2.0631079
  11.350000      -0.72005253E-01   0.73005877        11.350000      -0.46129070E-01   -1.4794400       -2.0666890
  11.400000      -0.87669379E-01   0.72289702        11.400000      -0.45951088E-01   -1.4809432       -2.0650079
  11.450000      -0.81581456E-01   0.71568255        11.450000      -0.41540608E-01   -1.4829992       -2.0585414
  11.500000      -0.75577747E-01   0.70841739        11.500000      -0.33606946E-01   -1.4855067       -2.0481002
  11.550000      -0.78344075E-01   0.70110360        11.550000      -0.23099012E-01   -1.4883546       -2.0347444
  11.600000      -0.60105286E-01   0.69374323        11.600000      -0.11111573E-01   -1.4914264       -2.0196852
  11.650000      -0.49007670E-01   0.68633834        11.650000       0.12137076E-02   -1.4946047       -2.0041816
  11.700000      -0.56342144E-01   0.67889100        11.700000       0.12784193E-01   -1.4977752       -1.9894406
  11.750000       0.14319427E-01   0.67140328        11.750000       0.22641731E-01   -1.5008306       -1.9765277
  11.800000       0.26900424E-01   0.66387725        11.800000       0.30031532E-01   -1.5036739       -1.9662946
  11.850000       0.48733734E-01   0.65631501        11.850000       0.34450099E-01   -1.5062211       -1.9593288
  11.900000       0.76858427E-01   0.64871862        11.900000       0.35669796E-01   -1.5084035       -1.9559267
  11.950000       0.70472324E-01   0.64109018        11.950000       0.33739668E-01   -1.5101691       -1.9560912
  12.000000       0.45956246E-01   0.63343177        12.000000       0.28977776E-01   -1.5114947       -1.9595275
  12.050000       0.44193171E-01   0.62574547        12.050000       0.21885978E-01   -1.5123725       -1.9657415
  12.100000       0.36956020E-01   0.61803338        12.100000       0.13092430E-01   -1.5127728       -1.9741348
  12.150000       0.31622016E-01   0.61029758        12.150000       0.33763165E-02   -1.5127102       -1.9839135
  12.200000       0.11209226E-01   0.60254015        12.200000      -0.64466321E-02   -1.5122146       -1.9942321
  12.250000      -0.28602633E-02   0.59476317        12.250000      -0.15591332E-01   -1.5113294       -2.0042620
  12.300000      -0.15195958E-04   0.58696871        12.300000      -0.23364058E-01   -1.5101090       -2.0132551
  12.350000      -0.12328152E-01   0.57915885        12.350000      -0.29212255E-01   -1.5086163       -2.0205959
  12.400000      -0.35892598E-01   0.57133566        12.400000      -0.32760173E-01   -1.5069201       -2.0258400
  12.450000      -0.41870912E-01   0.56350120        12.450000      -0.33828424E-01   -1.5050920       -2.0287365
  12.500000      -0.31633831E-01   0.55565752        12.500000      -0.32436913E-01   -1.5032037       -2.0292332
  12.550000      -0.27361402E-01   0.54780667        12.550000      -0.28791998E-01   -1.5013248       -2.0274672
  12.600000      -0.36587052E-01   0.53995068        12.600000      -0.23259884E-01   -1.4995201       -2.0237398
  12.650000      -0.40508579E-01   0.53209160        12.650000      -0.16329251E-01   -1.4978476       -2.0184816
  12.700000      -0.31993373E-01   0.52423143        12.700000      -0.85667258E-02   -1.4963573       -2.0122094
  12.750000      -0.20068820E-01   0.51637220        12.750000      -0.56916256E-03   -1.4950893       -2.0054799
  12.800000       0.12844057E-01   0.50851590        12.800000       0.70833388E-02   -1.4940734       -1.9988433
  12.850000       0.51879815E-01   0.50066451        12.850000       0.13870075E-01   -1.4933285       -1.9928014
  12.900000       0.56237937E-01   0.49282002        12.900000       0.19365016E-01   -1.4928629       -1.9877720
  12.950000       0.55515986E-01   0.48498439        12.950000       0.23262502E-01   -1.4926744       -1.9840631
  13.000000       0.51368642E-01   0.47715957        13.000000       0.25407931E-01   -1.4927517       -1.9818403
  13.050000       0.46241337E-01   0.46934748        13.050000       0.25782076E-01   -1.4930761       -1.9811419
  13.100000       0.30416977E-01   0.46155005        13.100000       0.24431760E-01   -1.4936186       -1.9819496
  13.150000       0.26936489E-01   0.45376919        13.150000       0.21565570E-01   -1.4943454       -1.9840890
  13.200000       0.19053646E-01   0.44600677        13.200000       0.17487208E-01   -1.4952183       -1.9872945
  13.250000       0.98550457E-02   0.43826467        13.250000       0.12566256E-01   -1.4961965       -1.9912372
  13.300000       0.63549638E-02   0.43054475        13.300000       0.72060192E-02   -1.4972383       -1.9955557
  13.350000       0.11818088E-01   0.42284882        13.350000       0.18111407E-02   -1.4983026       -1.9998863
  13.400000       0.42237822E-02   0.41517872        13.400000      -0.32424963E-02   -1.4993502       -2.0038923
  13.450000       0.68589745E-04   0.40753623        13.450000      -0.76334230E-02   -1.5003455       -2.0072879
  13.500000      -0.32648234E-01   0.39992313        13.500000      -0.11114149E-01   -1.5012572       -2.0098569
  13.550000      -0.35555755E-01   0.39234116        13.550000      -0.13523592E-01   -1.5020591       -2.0114645
  13.600000      -0.22826169E-01   0.38479208        13.600000      -0.14791962E-01   -1.5027308       -2.0120612
  13.650000      -0.29556370E-01   0.37727757        13.650000      -0.14938315E-01   -1.5032580       -2.0116803
  13.700000      -0.36391394E-01   0.36979934        13.700000      -0.14061555E-01   -1.5036328       -2.0104287
  13.750000      -0.18668606E-01   0.36235905        13.750000      -0.12326092E-01   -1.5038531       -2.0084730
  13.800000      -0.28636164E-01   0.35495833        13.800000      -0.99437184E-02   -1.5039226       -2.0060211
  13.850000      -0.37290235E-01   0.34759881        13.850000      -0.71534128E-02   -1.5038499       -2.0033035
  13.900000      -0.31332974E-01   0.34028208        13.900000      -0.42008147E-02   -1.5036484       -2.0005524
  13.950000      -0.21809995E-01   0.33300970        13.950000      -0.13189951E-02   -1.5033349       -1.9979841
  14.000000       0.11222965E-02   0.32578322        14.000000       0.12919265E-02   -1.5029311       -1.9957770
  14.050000       0.13531575E-02   0.31860415        14.050000       0.34807864E-02   -1.5024580       -1.9940612
  14.100000      -0.28677967E-01   0.31147399        14.100000       0.51237191E-02   -1.5019295       -1.9929468
  14.150000      -0.22069051E-01   0.30439418        14.150000       0.61582814E-02   -1.5013685       -1.9924732
  14.200000      -0.61663256E-02   0.29736617        14.200000       0.65761970E-02   -1.5007975       -1.9926263
  14.250000      -0.14343088E-01   0.29039137        14.250000       0.64187358E-02   -1.5002379       -1.9933434
  14.300000      -0.36718637E-01   0.28347115        14.300000       0.57685662E-02   -1.4997090       -1.9945224
  14.350000      -0.28034201E-01   0.27660686        14.350000       0.47390466E-02   -1.4992280       -1.9960330
  14.400000      -0.19074686E-01   0.26979983        14.400000       0.34620410E-02   -1.4988087       -1.9977292
  14.450000      -0.49019323E-02   0.26305134        14.450000       0.20753757E-02   -1.4984621       -1.9994625
  14.500000       0.30117829E-02   0.25636266        14.500000       0.71098166E-03   -1.4981955       -2.0010935
